section id,recording id,saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [px],amplitude [deg],mean velocity [px/s],peak velocity [px/s]
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,14,1.734597181660577e+18,1.73459718189655e+18,236,176.88471394637267,13.154645860578732,5763.1333237839,14849.148381583755
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,15,1.734597182208556e+18,1.7345971822446129e+18,36,51.00222761885441,3.778763115890132,1529.5037298407592,1842.7986069532888
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,16,1.734597182596813e+18,1.734597182617182e+18,20,22.636068025313588,1.6532845967317196,1171.7743071410498,1277.4062104614854
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,17,1.734597183072562e+18,1.734597183112533e+18,40,81.98550280059982,6.001299668067589,2213.446140452678,3063.633293419855
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,18,1.734597183680498e+18,1.734597183804524e+18,124,75.14124654696306,5.61454432218846,4904.864754415004,8592.512994121156
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,19,1.7345971844525169e+18,1.734597184492546e+18,40,78.81981545406522,5.8966734908496505,2061.8446437367675,2983.130708753033
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,20,1.734597184716555e+18,1.734597184904767e+18,188,27.917965298407637,2.079720805087045,4594.995056877756,10058.959048465695
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,21,1.734597185228573e+18,1.734597185268571e+18,40,100.1701089907985,7.4911671567146385,2575.8145950518838,3620.522325113915
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,22,1.734597185560616e+18,1.7345971856084948e+18,48,172.0194689322359,12.789041259497411,3979.4514516110366,5638.084150636651
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,23,1.7345971862166e+18,1.734597186404617e+18,188,10.266512736903607,0.7544295818830832,5846.00852524285,13101.46275399698
3cb3853b-6aad-4e85-b17a-b6ec83a3ea61,831783b3-db8c-4694-ab40-000b7073cdd4,24,1.734597186664521e+18,1.734597186712599e+18,48,177.16689731482742,13.133624153432576,3313.082172545191,5454.548227982225
