blink id,start timestamp [ns],end timestamp [ns],duration [ms],trial_id,trial_type
676,1734860390368812316,1734860390816878316,448,10,quiet
677,1734860391980817316,1734860392208879316,228,10,quiet
678,1734860392216803316,1734860392620873316,404,10,quiet
679,1734860394049014316,1734860394508873316,460,10,quiet
680,1734860394944803316,1734860395508975316,564,10,quiet
681,1734860397912838316,1734860398328799316,416,10,quiet
694,1734860423218318316,1734860423636900316,419,11,noisy
695,1734860423752799316,1734860424176868316,424,11,noisy
696,1734860426920814316,1734860427360725316,440,11,noisy
697,1734860428516897316,1734860429144730316,628,11,noisy
698,1734860429564818316,1734860430116873316,552,11,noisy
699,1734860430160850316,1734860430560720316,400,11,noisy
700,1734860432016822316,1734860432412711316,396,11,noisy
701,1734860434884810316,1734860435277254316,392,11,noisy
702,1734860438300817316,1734860438744719316,444,11,noisy
703,1734860444245020316,1734860444660724316,416,11,noisy
704,1734860448600803316,1734860449080738316,480,11,noisy
705,1734860451384910316,1734860451712834316,328,11,noisy
706,1734860453536722316,1734860453912848316,376,11,noisy
707,1734860455788838316,1734860456184930316,396,11,noisy
708,1734860457516865316,1734860457980852316,464,11,noisy
709,1734860459384830316,1734860459852882316,468,11,noisy
710,1734860461084801316,1734860461480888316,396,11,noisy
711,1734860463384833316,1734860463808856316,424,11,noisy
712,1734860465052863316,1734860465440860316,388,11,noisy
713,1734860466192848316,1734860466652870316,460,11,noisy
714,1734860467648702316,1734860468064798316,416,11,noisy
715,1734860469656901316,1734860470052890316,396,11,noisy
716,1734860472156894316,1734860472556824316,400,11,noisy
717,1734860473428806316,1734860473912803316,484,11,noisy
718,1734860474352946316,1734860474684797316,332,11,noisy
719,1734860474712845316,1734860475240732316,528,11,noisy
720,1734860475292926316,1734860475777663316,485,11,noisy
721,1734860477932985316,1734860478348886316,416,11,noisy
722,1734860479024822316,1734860479437240316,412,11,noisy
723,1734860480560841316,1734860480996743316,436,11,noisy
724,1734860484120898316,1734860484556915316,436,11,noisy
725,1734860486792822316,1734860487200790316,408,11,noisy
726,1734860487760798316,1734860488192962316,432,11,noisy
727,1734860489092820316,1734860489648736316,556,11,noisy
728,1734860490320843316,1734860490780861316,460,11,noisy
729,1734860492956813316,1734860493332845316,376,11,noisy
730,1734860494268792316,1734860494696840316,428,11,noisy
731,1734860495380722316,1734860495920810316,540,11,noisy
732,1734860497264805316,1734860497868800316,604,11,noisy
733,1734860503260737316,1734860503656894316,396,11,noisy
734,1734860506400826316,1734860506864842316,464,11,noisy
735,1734860510884738316,1734860511257730316,373,11,noisy
736,1734860512164900316,1734860512528845316,364,11,noisy
737,1734860513757763316,1734860514140916316,383,11,noisy
738,1734860515748952316,1734860516152901316,404,11,noisy
758,1734860559936867316,1734860560344799316,408,12,quiet
759,1734860560772876316,1734860561256946316,484,12,quiet
760,1734860562620839316,1734860563024811316,404,12,quiet
761,1734860564137000316,1734860564392818316,256,12,quiet
762,1734860564396835316,1734860564816732316,420,12,quiet
